ID,Timestamp,Days,Hours,Minutes,RawData
C1,39301,0,10,55,###C1#T0#S2_4.10#T1#S3_23.8#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39601,0,11,0,###C1#T0#S2_4.10#T1#S3_23.8#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39901,0,11,5,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40201,0,11,10,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40501,0,11,15,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40801,0,11,20,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41101,0,11,25,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41401,0,11,30,###C1#T0#S2_4.10#T1#S3_23.3#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41701,0,11,35,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42001,0,11,40,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42301,0,11,45,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42601,0,11,50,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42901,0,11,55,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43201,0,12,0,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43501,0,12,5,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43801,0,12,10,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44101,0,12,15,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_-0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44401,0,12,20,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_0.00_A11#T3#S1_-0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44701,0,12,25,###C1#T0#S2_4.10#T1#S3_23.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45001,0,12,30,###C1#T0#S2_4.09#T1#S3_23.5#T2#S1_0.02_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45301,0,12,35,###C1#T0#S2_4.10#T1#S3_23.8#T2#S1_0.07_A11#T3#S1_0.02_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45601,0,12,40,###C1#T0#S2_4.10#T1#S3_23.8#T2#S1_0.11_A11#T3#S1_0.03_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45901,0,12,45,###C1#T0#S2_4.09#T1#S3_23.8#T2#S1_0.22_A11#T3#S1_0.07_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46201,0,12,50,###C1#T0#S2_4.09#T1#S3_23.8#T2#S1_0.30_A11#T3#S1_0.09_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46501,0,12,55,###C1#T0#S2_4.09#T1#S3_23.8#T2#S1_0.50_A11#T3#S1_0.12_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46801,0,13,0,###C1#T0#S2_4.09#T1#S3_24.0#T2#S1_0.53_A11#T3#S1_0.12_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47101,0,13,5,###C1#T0#S2_4.09#T1#S3_24.0#T2#S1_0.90_A11#T3#S1_0.18_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47401,0,13,10,###C1#T0#S2_4.09#T1#S3_24.0#T2#S1_1.47_A11#T3#S1_0.28_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47701,0,13,15,###C1#T0#S2_4.09#T1#S3_24.0#T2#S1_2.18_A11#T3#S1_0.45_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48001,0,13,20,###C1#T0#S2_4.09#T1#S3_24.0#T2#S1_2.53_A11#T3#S1_0.55_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48301,0,13,25,###C1#T0#S2_4.09#T1#S3_24.3#T2#S1_3.24_A11#T3#S1_0.81_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48601,0,13,30,###C1#T0#S2_4.09#T1#S3_24.8#T2#S1_3.89_A11#T3#S1_0.99_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48901,0,13,35,###C1#T0#S2_4.09#T1#S3_25.3#T2#S1_4.22_A11#T3#S1_1.07_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49201,0,13,40,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_4.68_A11#T3#S1_1.22_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49501,0,13,45,###C1#T0#S2_4.09#T1#S3_26.3#T2#S1_5.33_A11#T3#S1_1.41_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49801,0,13,50,###C1#T0#S2_4.09#T1#S3_26.5#T2#S1_6.10_A11#T3#S1_1.61_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,50101,0,13,55,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_6.69_A11#T3#S1_1.78_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,50401,0,14,0,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_7.11_A11#T3#S1_1.91_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,50701,0,14,5,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_5.66_A11#T3#S1_1.43_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51001,0,14,10,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_9.08_A11#T3#S1_2.53_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51301,0,14,15,###C1#T0#S2_4.09#T1#S3_26.5#T2#S1_3.38_A11#T3#S1_0.80_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51601,0,14,20,###C1#T0#S2_4.09#T1#S3_26.5#T2#S1_3.89_A11#T3#S1_0.93_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51901,0,14,25,###C1#T0#S2_4.09#T1#S3_26.3#T2#S1_3.29_A11#T3#S1_0.80_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,52201,0,14,30,###C1#T0#S2_4.09#T1#S3_26.0#T2#S1_2.62_A11#T3#S1_0.61_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,52501,0,14,35,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_4.19_A11#T3#S1_1.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,52801,0,14,40,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_3.66_A11#T3#S1_0.89_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53101,0,14,45,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_5.45_A11#T3#S1_1.39_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53401,0,14,50,###C1#T0#S2_4.09#T1#S3_25.5#T2#S1_3.26_A11#T3#S1_0.85_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53701,0,14,55,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_3.28_A11#T3#S1_0.84_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54001,0,15,0,###C1#T0#S2_4.09#T1#S3_25.5#T2#S1_3.61_A11#T3#S1_0.90_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54301,0,15,5,###C1#T0#S2_4.09#T1#S3_25.5#T2#S1_2.80_A11#T3#S1_0.70_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54601,0,15,10,###C1#T0#S2_4.09#T1#S3_25.5#T2#S1_3.60_A11#T3#S1_0.90_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54901,0,15,15,###C1#T0#S2_4.09#T1#S3_25.5#T2#S1_3.82_A11#T3#S1_0.96_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55201,0,15,20,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_3.32_A11#T3#S1_0.85_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55501,0,15,25,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_3.50_A11#T3#S1_0.89_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55801,0,15,30,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_4.20_A11#T3#S1_1.05_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56101,0,15,35,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_6.42_A11#T3#S1_1.65_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56401,0,15,40,###C1#T0#S2_4.09#T1#S3_25.8#T2#S1_7.50_A11#T3#S1_1.87_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56701,0,15,45,###C1#T0#S2_4.09#T1#S3_26.3#T2#S1_7.83_A11#T3#S1_1.96_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57001,0,15,50,###C1#T0#S2_4.09#T1#S3_26.5#T2#S1_6.67_A11#T3#S1_1.62_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57301,0,15,55,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_7.96_A11#T3#S1_1.99_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57601,0,16,0,###C1#T0#S2_4.09#T1#S3_27.0#T2#S1_10.92_A11#T3#S1_2.88_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57901,0,16,5,###C1#T0#S2_4.09#T1#S3_27.3#T2#S1_9.48_A11#T3#S1_2.40_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,58201,0,16,10,###C1#T0#S2_4.09#T1#S3_27.5#T2#S1_22.40_A11#T3#S1_6.11_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,58501,0,16,15,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_6.88_A11#T3#S1_1.70_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,58801,0,16,20,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_7.74_A11#T3#S1_1.96_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,59101,0,16,25,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_7.99_A11#T3#S1_2.08_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,59401,0,16,30,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_7.26_A11#T3#S1_1.88_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,59701,0,16,35,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_7.79_A11#T3#S1_2.04_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,60001,0,16,40,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_10.16_A11#T3#S1_2.66_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,60301,0,16,45,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_9.78_A11#T3#S1_2.36_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,60601,0,16,50,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_24.89_A11#T3#S1_6.66_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,60901,0,16,55,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_9.57_A11#T3#S1_2.43_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,61201,0,17,0,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_8.50_A11#T3#S1_2.18_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,61501,0,17,5,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_10.87_A11#T3#S1_2.76_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,61801,0,17,10,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_9.59_A11#T3#S1_2.53_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,62101,0,17,15,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_6.50_A11#T3#S1_1.65_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,62401,0,17,20,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_20.54_A11#T3#S1_5.48_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,62701,0,17,25,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_13.02_A11#T3#S1_3.24_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,63001,0,17,30,###C1#T0#S2_4.09#T1#S3_29.0#T2#S1_10.39_A11#T3#S1_2.73_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,63301,0,17,35,###C1#T0#S2_4.09#T1#S3_29.0#T2#S1_8.31_A11#T3#S1_2.17_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,63601,0,17,40,###C1#T0#S2_4.09#T1#S3_29.0#T2#S1_8.08_A11#T3#S1_2.03_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,63901,0,17,45,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_10.06_A11#T3#S1_2.63_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,64201,0,17,50,###C1#T0#S2_4.09#T1#S3_29.0#T2#S1_3.25_A11#T3#S1_0.83_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,64501,0,17,55,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_6.20_A11#T3#S1_1.54_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,64801,0,18,0,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_7.29_A11#T3#S1_1.86_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,65101,0,18,5,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_7.20_A11#T3#S1_1.81_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,65401,0,18,10,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_8.54_A11#T3#S1_2.13_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,65701,0,18,15,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_9.54_A11#T3#S1_2.32_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,66001,0,18,20,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_14.25_A11#T3#S1_3.53_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,66301,0,18,25,###C1#T0#S2_4.09#T1#S3_28.0#T2#S1_22.96_A11#T3#S1_5.97_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,66601,0,18,30,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_31.90_A11#T3#S1_8.59_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,66901,0,18,35,###C1#T0#S2_4.09#T1#S3_29.5#T2#S1_10.77_A11#T3#S1_2.70_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,67201,0,18,40,###C1#T0#S2_4.09#T1#S3_30.0#T2#S1_10.30_A11#T3#S1_2.52_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,67501,0,18,45,###C1#T0#S2_4.09#T1#S3_29.8#T2#S1_11.39_A11#T3#S1_2.79_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,67801,0,18,50,###C1#T0#S2_4.09#T1#S3_29.8#T2#S1_31.24_A11#T3#S1_8.34_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,68101,0,18,55,###C1#T0#S2_4.09#T1#S3_29.8#T2#S1_20.83_A11#T3#S1_5.30_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,68401,0,19,0,###C1#T0#S2_4.09#T1#S3_30.0#T2#S1_17.91_A11#T3#S1_4.55_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,68701,0,19,5,###C1#T0#S2_4.09#T1#S3_30.3#T2#S1_27.18_A11#T3#S1_7.10_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,69001,0,19,10,###C1#T0#S2_4.09#T1#S3_30.8#T2#S1_27.44_A11#T3#S1_7.16_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,69301,0,19,15,###C1#T0#S2_4.09#T1#S3_31.3#T2#S1_21.55_A11#T3#S1_5.48_A11#T4#S1_0.00_A11#T5#S1_0.11_A11#T6#S1_0.00_A11#E#
C1,69601,0,19,20,###C1#T0#S2_4.09#T1#S3_31.5#T2#S1_25.95_A11#T3#S1_6.74_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,69901,0,19,25,###C1#T0#S2_4.09#T1#S3_31.5#T2#S1_25.66_A11#T3#S1_6.67_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,70201,0,19,30,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_24.84_A11#T3#S1_6.45_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,70501,0,19,35,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_25.30_A11#T3#S1_6.59_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,70801,0,19,40,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_11.18_A11#T3#S1_2.49_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,71101,0,19,45,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_24.95_A11#T3#S1_6.55_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,71401,0,19,50,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_18.78_A11#T3#S1_4.70_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,71701,0,19,55,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_26.77_A11#T3#S1_7.08_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,72001,0,20,0,###C1#T0#S2_4.09#T1#S3_32.3#T2#S1_26.11_A11#T3#S1_6.89_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,72301,0,20,5,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_28.95_A11#T3#S1_7.80_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,72601,0,20,10,###C1#T0#S2_4.09#T1#S3_32.3#T2#S1_26.24_A11#T3#S1_7.12_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,72901,0,20,15,###C1#T0#S2_4.09#T1#S3_32.3#T2#S1_13.12_A11#T3#S1_3.24_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,73201,0,20,20,###C1#T0#S2_4.09#T1#S3_32.0#T2#S1_12.84_A11#T3#S1_3.26_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,73501,0,20,25,###C1#T0#S2_4.09#T1#S3_31.8#T2#S1_15.72_A11#T3#S1_4.08_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,73801,0,20,30,###C1#T0#S2_4.09#T1#S3_31.8#T2#S1_13.21_A11#T3#S1_3.39_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,74101,0,20,35,###C1#T0#S2_4.09#T1#S3_31.8#T2#S1_11.12_A11#T3#S1_2.88_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,74401,0,20,40,###C1#T0#S2_4.09#T1#S3_31.5#T2#S1_10.63_A11#T3#S1_2.77_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,74701,0,20,45,###C1#T0#S2_4.09#T1#S3_31.0#T2#S1_10.41_A11#T3#S1_2.72_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,75001,0,20,50,###C1#T0#S2_4.09#T1#S3_30.8#T2#S1_9.62_A11#T3#S1_2.51_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,75301,0,20,55,###C1#T0#S2_4.09#T1#S3_30.5#T2#S1_8.63_A11#T3#S1_2.24_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,75601,0,21,0,###C1#T0#S2_4.09#T1#S3_30.3#T2#S1_7.29_A11#T3#S1_1.89_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,75901,0,21,5,###C1#T0#S2_4.09#T1#S3_29.8#T2#S1_7.76_A11#T3#S1_2.02_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,76201,0,21,10,###C1#T0#S2_4.09#T1#S3_29.5#T2#S1_5.35_A11#T3#S1_1.38_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,76501,0,21,15,###C1#T0#S2_4.09#T1#S3_29.3#T2#S1_3.90_A11#T3#S1_0.99_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,76801,0,21,20,###C1#T0#S2_4.09#T1#S3_28.8#T2#S1_3.52_A11#T3#S1_0.90_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,77101,0,21,25,###C1#T0#S2_4.09#T1#S3_28.5#T2#S1_2.66_A11#T3#S1_0.66_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,77401,0,21,30,###C1#T0#S2_4.09#T1#S3_28.3#T2#S1_1.50_A11#T3#S1_0.32_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,77701,0,21,35,###C1#T0#S2_4.09#T1#S3_27.8#T2#S1_1.34_A11#T3#S1_0.28_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,78001,0,21,40,###C1#T0#S2_4.09#T1#S3_27.5#T2#S1_1.60_A11#T3#S1_0.34_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,78301,0,21,45,###C1#T0#S2_4.09#T1#S3_27.3#T2#S1_2.26_A11#T3#S1_0.52_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,78601,0,21,50,###C1#T0#S2_4.09#T1#S3_27.0#T2#S1_1.84_A11#T3#S1_0.39_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,78901,0,21,55,###C1#T0#S2_4.09#T1#S3_27.0#T2#S1_1.82_A11#T3#S1_0.39_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,79201,0,22,0,###C1#T0#S2_4.09#T1#S3_26.8#T2#S1_1.72_A11#T3#S1_0.37_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
